Timestamp,City,name,lat,lon,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w,time
2025-04-10 13:00:11,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,-4.7,8.7,1.8,11.5,982.1,75.0,106.0,0.6,0.6,32.7,1.0,2025-04-10 19:00:00
2025-04-10 13:00:11,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,,37.5,6.4,13.1,974.8,77.0,114.0,,,35.8,0.5,2025-04-10 19:00:00
2025-04-10 13:00:12,Bangkok,Bangkok,13.7563309,100.5017651,0.1,,8.6,1.2,19.8,1009.3,44.0,88.0,0.5,0.6,34.2,1.5,2025-04-10 19:00:00
2025-04-10 13:00:12,Trat,"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,0.1,24.4,96.5,2.9,2.4,1011.9,40.0,97.0,3.7,0.6,24.0,1.0,2025-04-10 19:00:00
2025-04-10 13:00:12,Nonthaburi,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,0.1,25.0,62.0,10.4,6.4,1010.0,31.0,73.0,,0.6,33.0,2.5,2025-04-10 19:00:00
2025-04-10 13:00:13,Nan,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,0.1,-5.7,8.1,1.2,1.6,986.6,67.0,138.0,0.6,0.6,32.8,1.0,2025-04-10 19:00:00
2025-04-10 13:00:13,Ubon Ratchathani,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,0.1,23.0,74.0,0.6,9.5,1011.0,58.0,138.0,,0.6,28.0,1.5,2025-04-10 19:00:00
2025-04-10 13:00:14,Samut Sakhon,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)",13.5502631,100.2647676,,-6.5,7.7,7.5,2.8,1010.2,33.0,73.0,0.5,0.6,32.6,1.5,2025-04-10 19:00:00
2025-04-10 13:00:14,Chiang Mai,Chiang Mai,18.787747,98.9931284,,,8.6,7.5,14.6,972.9,82.0,95.0,0.4,0.6,32.8,0.5,2025-04-10 19:00:00
2025-04-10 13:00:15,Mueang Chiang Rai,Mueang Chiang Rai,19.9104798,99.840576,0.1,,38.0,0.6,12.7,974.9,76.0,165.0,,,35.5,1.0,2025-04-10 19:00:00
2025-04-10 13:00:15,Ayutthaya,"Ayutthaya Witthayalai School, Ayutthaya, Thailand (โรงเรียนอยุธยาวิทยาลัย)",14.35222,100.565325,0.1,-6.2,8.3,3.5,5.2,1009.2,64.0,56.0,0.2,0.6,31.6,1.0,2025-04-10 19:00:00
2025-04-10 13:00:16,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,,-5.2,8.0,2.9,24.9,998.5,36.0,78.0,0.6,0.6,33.5,2.0,2025-04-10 19:00:00
2025-04-10 13:00:16,Rayong,Rayong,12.707434,101.1473517,0.1,,95.9,11.0,16.6,1011.0,20.0,44.0,0.1,2.2,25.5,0.5,2025-04-10 19:00:00
2025-04-10 13:00:16,Pathum Thani,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,0.1,-6.2,8.3,6.4,9.5,1009.2,30.0,39.0,0.2,1.1,31.6,1.0,2025-04-10 19:00:00
2025-04-10 13:00:17,Chonburi,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,,-6.0,7.5,9.3,6.0,1008.2,33.0,73.0,,1.1,33.7,3.0,2025-04-10 19:00:00
2025-04-10 13:00:17,Nakhon Pathom,"Mueang, Nakhon Pathom, Thailand (ต.นครปฐม อ.เมือง จ.นครปฐม)",13.832076,100.057961,,-6.3,8.0,,6.0,1009.6,51.0,83.0,,9.0,32.2,0.5,2025-04-10 19:00:00
2025-04-10 13:00:18,Ratchaburi,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,0.1,-5.1,7.7,2.9,10.7,1008.5,25.0,86.0,99.0,0.6,34.5,1.5,2025-04-10 19:00:00
2025-04-10 13:00:18,Phuket,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,0.1,24.0,70.0,4.7,,1009.5,19.0,49.0,,0.6,30.0,3.6,2025-04-10 19:00:00
2025-04-10 13:00:19,Yala,"White Elephant Park, Yala, Thailand (สนามโรงพิธีช้างเผือก ยะลา)",6.546205,101.283137,,-6.7,7.5,,,1005.8,33.0,39.0,0.2,,32.6,3.6,2025-04-10 19:00:00
2025-04-10 13:00:20,Trang,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",7.570238,99.588743,0.1,24.7,70.4,0.6,,1007.4,27.0,63.0,99.1,0.6,33.7,1.0,2025-04-10 19:00:00
2025-04-10 13:00:20,Satun,"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,0.1,-7.9,7.4,1.8,6.4,1006.3,21.0,50.0,0.7,0.6,31.3,0.5,2025-04-10 19:00:00
2025-04-10 13:00:21,Narathiwat,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",6.426853,101.823388,,-6.2,7.3,,,1007.4,30.0,39.0,0.4,,33.9,3.0,2025-04-10 19:00:00
2025-04-10 13:00:21,Prachuap Khiri Khan,"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,,-6.8,8.6,,,1010.4,39.5,102.0,,,30.2,3.6,2025-04-10 18:00:00
2025-04-10 13:00:22,Saraburi,"Khao Noi Fire Station, Saraburi, Thailand (สถานีดับเพลิงเขาน้อย)",14.526343,100.926047,0.1,,65.0,9.8,4.4,1008.9,35.0,53.0,,0.6,32.2,1.0,2025-04-10 19:00:00
2025-04-11 13:00:06,Samut Prakan,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,0.1,-5.5,7.8,9.3,13.4,1008.0,55.0,107.0,0.7,0.6,33.7,2.0,2025-04-11 19:00:00
2025-04-11 13:00:06,Nakhon Ratchasima,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,,-5.7,8.3,3.5,40.2,987.4,,101.0,99.0,,32.2,2.0,2025-04-11 19:00:00
2025-04-11 13:00:07,Surin,"Pyramid House, Surin, Thailand",14.793612,103.43056,,-6.2,7.9,,,993.4,,,0.2,,32.5,1.5,
2025-04-11 13:00:07,Sakon Nakhon,"Meteorological stations, Sakon Nakhon, Thailand (สถานีอุตุนิยมวิทยาสกลนคร)",17.15662,104.133216,,-5.9,8.1,,,988.5,29.0,65.0,0.1,,32.5,5.1,2025-04-11 19:00:00
2025-04-11 13:00:08,Mueang Khon Kaen,"Khonkaen, Thailand (ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาค 4 ขอนแก่น)",16.44538333,102.83525,,-6.5,7.5,,,986.2,,102.0,99.0,,33.0,2.0,2025-04-11 19:00:00
2025-04-11 13:00:08,Nong Khai,"T.Meechai A.Muang Nongkhai Province, Thailand (ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย)",17.87748,102.728925,0.1,-5.1,8.7,1.2,10.7,988.2,50.0,115.0,0.8,0.6,32.2,1.5,2025-04-11 19:00:00
2025-04-11 13:00:09,Kanchanaburi,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",14.022376,99.536195,0.1,-4.9,7.8,,6.7,1005.0,47.0,58.0,0.1,,34.4,2.5,2025-04-11 19:00:00
2025-04-11 13:00:09,Suphan Buri,"Suphan Buri Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดสุพรรณบุรี)",14.476214,100.086095,0.1,-5.4,8.1,4.1,5.2,1007.8,18.0,54.0,99.9,0.6,33.0,2.0,2025-04-11 19:00:00
2025-04-11 13:00:10,Nakhon Sawan,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",15.68623,100.110556,0.1,-5.6,7.2,3.5,14.2,1004.2,70.0,92.0,99.0,0.6,35.0,2.5,2025-04-11 19:00:00
2025-04-11 13:00:10,Phitsanulok,"Chom Nan Chaloem Phrakiat Public Park, Thailand (สวนชมน่านเฉลิมพระเกียรติ)",16.820833,100.258056,0.1,-5.7,7.7,1.8,23.3,1002.8,49.0,108.0,,,33.6,2.0,2025-04-11 19:00:00
2025-04-11 13:00:11,Lamphun,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,,21.3,56.3,7.5,5.2,974.3,82.0,121.0,99.2,0.6,31.0,1.5,2025-04-11 19:00:00
2025-04-11 13:00:12,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,-5.1,8.3,1.8,11.5,980.9,75.0,104.0,99.0,0.6,33.1,0.5,2025-04-11 19:00:00
2025-04-11 13:00:12,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,,50.5,6.4,13.1,973.6,77.0,133.0,,,34.1,0.5,2025-04-11 19:00:00
2025-04-11 13:00:12,Bangkok,Bangkok,13.7563309,100.5017651,0.1,,8.9,1.2,19.4,1007.6,46.0,104.0,2.8,0.6,33.6,0.5,2025-04-11 19:00:00
2025-04-11 13:00:13,Trat,"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,0.1,-7.2,7.3,2.9,2.4,1007.2,40.0,55.0,4.4,0.6,32.4,2.5,2025-04-11 19:00:00
2025-04-11 13:00:13,Nonthaburi,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,0.1,25.0,66.0,13.9,6.4,1008.0,32.0,83.0,,0.6,32.0,3.0,2025-04-11 19:00:00
2025-04-11 13:00:14,Nan,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,0.1,-6.0,7.9,0.6,1.6,984.6,67.0,136.0,0.6,0.6,32.7,2.0,2025-04-11 19:00:00
2025-04-11 13:00:14,Ubon Ratchathani,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,0.1,23.0,55.0,0.6,9.5,1009.0,37.0,80.0,,0.6,33.0,3.0,2025-04-11 19:00:00
2025-04-11 13:00:14,Samut Sakhon,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)",13.5502631,100.2647676,,-5.7,7.4,7.5,2.8,1008.5,33.0,96.0,0.5,0.6,34.2,0.5,2025-04-11 19:00:00
2025-04-11 13:00:15,Chiang Mai,Chiang Mai,18.787747,98.9931284,,,8.2,7.5,14.6,971.4,82.0,92.0,99.0,0.6,33.2,1.0,2025-04-11 19:00:00
2025-04-11 13:00:15,Mueang Chiang Rai,Mueang Chiang Rai,19.9104798,99.840576,0.1,,50.5,0.6,12.7,973.6,67.0,161.0,,,34.1,2.0,2025-04-11 19:00:00
2025-04-11 13:00:16,Ayutthaya,"Ayutthaya Witthayalai School, Ayutthaya, Thailand (โรงเรียนอยุธยาวิทยาลัย)",14.35222,100.565325,0.1,-6.6,7.8,3.5,5.2,1008.3,64.0,72.0,,0.6,32.1,3.0,2025-04-11 19:00:00
2025-04-11 13:00:16,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,,-5.4,7.9,2.9,20.9,997.9,52.0,99.0,0.6,0.6,33.5,2.5,2025-04-11 19:00:00
2025-04-11 13:00:17,Rayong,Rayong,12.707434,101.1473517,0.1,,7.4,11.0,16.6,1004.5,39.0,93.0,99.8,2.2,31.5,1.0,2025-04-11 19:00:00
2025-04-11 13:00:17,Pathum Thani,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,0.1,-6.0,7.8,7.0,19.8,1005.5,49.0,97.0,0.6,2.2,33.0,0.5,2025-04-11 19:00:00
2025-04-11 13:00:18,Chonburi,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,,-6.3,7.2,9.3,6.0,1006.6,33.0,60.0,0.4,1.1,34.0,4.6,2025-04-11 19:00:00
2025-04-11 13:00:18,Nakhon Pathom,"Mueang, Nakhon Pathom, Thailand (ต.นครปฐม อ.เมือง จ.นครปฐม)",13.832076,100.057961,,-5.9,7.5,,6.0,1007.6,51.0,71.0,,9.0,33.8,3.0,2025-04-11 19:00:00
2025-04-11 13:00:18,Ratchaburi,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,0.1,-4.9,7.6,2.9,10.7,1007.2,25.0,76.0,99.0,0.6,35.0,2.0,2025-04-11 19:00:00
2025-04-11 13:00:19,Phuket,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,0.1,-9.0,8.9,5.2,,1009.7,16.0,41.0,2.5,0.6,24.2,1.0,2025-04-11 19:00:00
2025-04-11 13:00:19,Yala,"White Elephant Park, Yala, Thailand (สนามโรงพิธีช้างเผือก ยะลา)",6.546205,101.283137,,-6.4,7.3,,,1004.7,,33.0,2.0,,33.5,1.5,2025-04-11 19:00:00
2025-04-11 13:00:20,Trang,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",7.570238,99.588743,0.1,25.1,84.3,1.2,,1007.7,28.0,61.0,0.9,0.6,32.9,1.5,2025-04-11 19:00:00
2025-04-11 13:00:21,Satun,"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,0.1,-7.4,7.2,1.8,6.4,1007.6,21.0,41.0,0.2,0.6,32.6,0.5,2025-04-11 19:00:00
2025-04-11 13:00:22,Narathiwat,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",6.426853,101.823388,,-6.7,7.4,,,1007.4,,34.0,1.8,,32.9,3.0,2025-04-11 19:00:00
2025-04-11 13:00:22,Prachuap Khiri Khan,"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,,-5.2,8.0,,,997.2,25.3,76.0,0.4,,33.7,2.0,2025-04-11 19:00:00
2025-04-11 13:00:23,Saraburi,"Khao Noi Fire Station, Saraburi, Thailand (สถานีดับเพลิงเขาน้อย)",14.526343,100.926047,0.1,,66.0,9.8,4.4,1007.4,34.0,61.0,,0.6,32.7,1.0,2025-04-11 19:00:00
2025-04-12 22:54:41,Samut Prakan,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,0.1,-6.6,8.7,9.3,13.4,1007.5,55.0,71.0,0.7,0.6,30.2,2.0,2025-04-13 05:00:00
2025-04-12 22:54:42,Nakhon Ratchasima,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,,-8.1,9.1,14.4,26.8,988.3,,82.0,99.0,,27.5,1.0,2025-04-13 05:00:00
2025-04-12 22:54:43,Surin,"Pyramid House, Surin, Thailand",14.793612,103.43056,,-7.8,8.7,,,993.0,,,0.2,,28.7,1.0,
2025-04-12 22:54:44,Sakon Nakhon,"Meteorological stations, Sakon Nakhon, Thailand (สถานีอุตุนิยมวิทยาสกลนคร)",17.15662,104.133216,,-8.1,9.3,,,990.5,30.0,69.0,0.5,,27.0,1.0,2025-04-13 05:00:00
2025-04-12 22:54:44,Mueang Khon Kaen,"Khonkaen, Thailand (ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาค 4 ขอนแก่น)",16.44538333,102.83525,,-5.8,7.7,,,983.4,,70.0,0.1,,33.4,2.5,2025-04-13 01:00:00
2025-04-12 22:54:45,Nong Khai,"T.Meechai A.Muang Nongkhai Province, Thailand (ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย)",17.87748,102.728925,0.1,25.4,93.7,3.5,3.6,990.7,28.0,68.0,2.9,0.6,25.5,1.0,2025-04-13 05:00:00
2025-04-12 22:54:45,Kanchanaburi,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",14.022376,99.536195,0.1,-7.1,8.6,,6.7,1004.9,47.0,74.0,4.4,,29.8,1.0,2025-04-13 05:00:00
2025-04-12 22:54:46,Suphan Buri,"Suphan Buri Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดสุพรรณบุรี)",14.476214,100.086095,0.1,-7.2,8.1,4.1,5.2,1007.8,59.0,76.0,0.1,0.6,30.6,1.0,2025-04-13 05:00:00
2025-04-12 22:54:47,Nakhon Sawan,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",15.68623,100.110556,0.1,-7.4,8.2,3.5,14.2,1005.2,70.0,80.0,99.1,0.6,30.2,1.0,2025-04-13 05:00:00
2025-04-12 22:54:48,Phitsanulok,"Chom Nan Chaloem Phrakiat Public Park, Thailand (สวนชมน่านเฉลิมพระเกียรติ)",16.820833,100.258056,0.1,-7.0,8.7,7.0,5.6,1003.8,30.0,69.0,0.7,,29.7,2.0,2025-04-13 05:00:00
2025-04-12 22:54:49,Lamphun,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,,-6.5,8.8,7.5,5.2,975.0,82.0,27.0,99.2,0.6,30.2,1.5,2025-04-13 05:00:00
2025-04-12 22:54:49,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,-8.5,9.6,1.8,11.5,982.4,75.0,53.0,99.5,0.6,26.1,0.5,2025-04-13 04:00:00
2025-04-12 22:54:50,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,-7.0,9.8,6.4,13.1,962.0,77.0,56.0,0.6,,27.6,3.0,2025-04-13 05:00:00
2025-04-12 22:54:50,Bangkok,Bangkok,13.7563309,100.5017651,0.1,,8.7,1.8,8.3,1008.6,23.0,71.0,0.9,0.6,30.9,1.0,2025-04-13 05:00:00
2025-04-12 22:54:51,Trat,"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,0.1,-8.7,9.6,2.9,2.4,1006.5,40.0,64.0,4.4,0.6,25.8,0.5,2025-04-13 04:00:00
2025-04-12 22:54:52,Nonthaburi,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,0.1,22.0,62.0,9.8,6.4,1009.0,10.0,20.0,,0.6,30.0,1.5,2025-04-13 05:00:00
2025-04-12 22:54:52,Nan,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,0.1,23.6,80.7,0.6,1.6,987.3,67.0,83.0,0.3,0.6,25.1,0.5,2025-04-13 05:00:00
2025-04-12 22:54:53,Ubon Ratchathani,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,0.1,24.0,70.0,0.6,9.5,1009.0,61.0,143.0,,0.6,30.0,1.5,2025-04-13 04:00:00
2025-04-12 22:54:53,Samut Sakhon,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)",13.5502631,100.2647676,,-6.8,8.2,7.5,2.8,1008.6,33.0,67.0,0.5,0.6,30.9,1.0,2025-04-13 05:00:00
2025-04-12 22:54:54,Chiang Mai,Chiang Mai,18.787747,98.9931284,,,9.4,7.5,14.6,972.2,82.0,26.0,99.0,0.6,30.1,1.5,2025-04-13 05:00:00
2025-04-12 22:54:54,Mueang Chiang Rai,Mueang Chiang Rai,19.9104798,99.840576,0.1,,78.5,0.6,12.7,977.1,49.0,115.0,,,26.6,1.5,2025-04-13 05:00:00
2025-04-12 22:54:55,Ayutthaya,"Ayutthaya Witthayalai School, Ayutthaya, Thailand (โรงเรียนอยุธยาวิทยาลัย)",14.35222,100.565325,0.1,-8.4,8.1,3.5,5.2,1008.0,64.0,81.0,1.0,0.6,29.1,1.5,2025-04-13 05:00:00
2025-04-12 22:54:55,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,,-6.6,9.3,7.5,10.7,990.9,38.0,58.0,99.2,0.6,29.1,1.0,2025-04-13 04:00:00
2025-04-12 22:54:56,Rayong,Rayong,12.707434,101.1473517,0.1,,8.5,11.0,16.6,1004.5,12.0,3.0,99.8,2.2,27.3,0.5,2025-04-13 05:00:00
2025-04-12 22:54:57,Pathum Thani,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,0.1,-5.9,8.9,11.6,2.0,1005.2,28.0,26.0,0.6,1.1,30.8,0.5,2025-04-13 05:00:00
2025-04-12 22:54:58,Chonburi,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,,-7.1,8.6,9.3,6.0,1005.9,33.0,23.0,0.1,1.1,29.7,0.5,2025-04-13 05:00:00
2025-04-12 22:54:58,Nakhon Pathom,"Mueang, Nakhon Pathom, Thailand (ต.นครปฐม อ.เมือง จ.นครปฐม)",13.832076,100.057961,,-7.8,8.1,,6.0,1007.4,51.0,35.0,99.2,9.0,29.9,2.0,2025-04-13 05:00:00
2025-04-12 22:54:59,Ratchaburi,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,0.1,-7.8,8.1,2.9,10.7,1007.4,25.0,57.0,99.2,0.6,29.9,2.0,2025-04-13 05:00:00
2025-04-12 22:54:59,Phuket,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,0.1,-5.8,8.5,2.9,,1006.0,12.0,24.0,4.7,0.6,31.8,3.6,2025-04-13 00:00:00
2025-04-12 22:55:00,Yala,"White Elephant Park, Yala, Thailand (สนามโรงพิธีช้างเผือก ยะลา)",6.546205,101.283137,,-5.3,7.5,,,1001.5,33.0,26.0,0.3,,34.5,2.0,2025-04-13 00:00:00
2025-04-12 22:55:01,Trang,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",7.570238,99.588743,0.1,24.8,74.2,3.5,,1006.9,16.0,13.0,3.8,0.6,27.7,1.0,2025-04-13 04:00:00
2025-04-12 22:55:02,Satun,"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,0.1,-5.8,7.9,1.8,6.4,1004.5,21.0,25.0,0.1,0.6,32.9,3.0,2025-04-13 00:00:00
2025-04-12 22:55:03,Narathiwat,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",6.426853,101.823388,,-7.0,7.6,,,1004.0,,27.0,1.3,,32.0,5.1,2025-04-13 00:00:00
2025-04-12 22:55:03,Prachuap Khiri Khan,"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,,-7.2,11.0,,,1008.0,16.8,56.0,4.5,,25.5,0.5,2025-04-13 05:00:00
2025-04-12 22:55:04,Saraburi,"Khao Noi Fire Station, Saraburi, Thailand (สถานีดับเพลิงเขาน้อย)",14.526343,100.926047,0.1,,76.7,9.8,4.4,1008.5,47.0,60.0,,0.6,29.3,0.2,2025-04-13 05:00:00
2025-04-13 19:02:16,Samut Prakan,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,0.1,-5.5,7.9,9.3,13.4,1005.5,55.0,63.0,0.7,0.6,33.4,1.0,2025-04-14 01:00:00
2025-04-13 19:02:18,Nakhon Ratchasima,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,,-8.8,9.8,15.0,27.2,986.4,,65.0,99.0,,25.3,0.5,2025-04-14 01:00:00
2025-04-13 19:02:19,Surin,"Pyramid House, Surin, Thailand",14.793612,103.43056,,-5.2,8.2,,,990.9,,,,,33.2,1.0,
2025-04-13 19:02:20,Sakon Nakhon,"Meteorological stations, Sakon Nakhon, Thailand (สถานีอุตุนิยมวิทยาสกลนคร)",17.15662,104.133216,,-4.6,10.7,,,989.9,40.0,65.0,0.5,,29.2,3.6,2025-04-14 01:00:00
2025-04-13 19:02:20,Mueang Khon Kaen,"Khonkaen, Thailand (ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาค 4 ขอนแก่น)",16.44538333,102.83525,,-5.3,8.2,,,984.9,,66.0,0.1,,33.0,1.0,2025-04-14 01:00:00
2025-04-13 19:02:21,Nong Khai,"T.Meechai A.Muang Nongkhai Province, Thailand (ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย)",17.87748,102.728925,0.1,26.0,79.0,4.1,11.9,1009.0,21.0,52.0,,0.6,30.0,3.0,2025-04-14 01:00:00
2025-04-13 19:02:22,Kanchanaburi,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",14.022376,99.536195,0.1,-4.1,7.2,,6.7,1001.6,47.0,45.0,4.4,,36.9,4.1,2025-04-14 01:00:00
2025-04-13 19:02:22,Suphan Buri,"Suphan Buri Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดสุพรรณบุรี)",14.476214,100.086095,0.1,-5.0,7.9,4.1,5.2,1006.0,42.0,66.0,0.1,0.6,34.1,3.0,2025-04-14 01:00:00
2025-04-13 19:02:23,Nakhon Sawan,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",15.68623,100.110556,0.1,-7.4,8.0,8.1,14.2,1002.7,70.0,46.0,99.1,0.6,30.6,4.1,2025-04-14 01:00:00
2025-04-13 19:02:24,Phitsanulok,"Chom Nan Chaloem Phrakiat Public Park, Thailand (สวนชมน่านเฉลิมพระเกียรติ)",16.820833,100.258056,0.1,-8.8,8.9,4.1,17.0,1001.0,38.0,84.0,0.3,,27.0,0.5,2025-04-14 01:00:00
