,City,time,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w
1553,Trang,2025-04-05,0.1,22.8,61.7,0.6,19.4,1008.5,23.0,46.0,0.5,0.6,33.9,1.5
1554,Trang,2025-04-06,0.1,22.8,61.7,0.6,19.4,1008.5,23.0,46.0,0.5,0.6,33.9,1.5
1555,Trang,2025-04-07,0.1,23.450000000000003,55.3,0.6,19.4,1006.65,14.0,28.0,99.1,0.6,32.25,4.3
1556,Trang,2025-04-08,0.1,24.7,58.4,0.6,19.4,1009.9,28.0,70.0,0.2,0.6,34.0,3.6
1557,Trang,2025-04-09,0.1,26.0,56.0,0.6,19.4,1012.0,44.0,55.0,0.2,0.6,36.0,4.1
1558,Trang,2025-04-10,0.1,24.7,70.4,0.6,19.4,1007.4,27.0,63.0,99.1,0.6,33.7,1.0
1559,Trang,2025-04-11,0.1,25.1,84.3,1.2,19.4,1007.7,28.0,61.0,0.9,0.6,32.9,1.5
1560,Trat,2025-02-19,0.1,8.5,42.8,1.5,14.6,1008.2,40.0,74.5,1.4500000000000002,1.1,29.65,1.75
1561,Trat,2025-02-20,0.1,8.5,42.8,1.5,14.6,1008.2,40.0,74.5,1.4500000000000002,1.1,29.65,1.75
1562,Trat,2025-02-21,0.1,24.3,87.7,3.5,5.6,1007.5,40.0,97.0,1.6,1.1,26.2,0.5
1563,Trat,2025-02-22,0.1,9.05,48.15,0.8999999999999999,4.0,1012.75,40.0,82.5,2.2,0.6,28.85,1.75
1564,Trat,2025-02-23,0.1,9.9,45.900000000000006,0.6,6.95,1010.55,40.0,71.0,0.3,0.8500000000000001,30.75,1.0
1565,Trat,2025-02-24,0.1,21.0,52.0,0.6,10.7,1015.0,40.0,42.0,0.1,1.6,32.0,7.2
1566,Trat,2025-02-25,0.1,19.7,50.5,0.6,16.2,1014.3,40.0,55.0,99.9,0.6,31.2,4.1
1567,Trat,2025-02-26,0.1,6.6,30.0,0.6,17.200000000000003,1013.2,40.0,80.0,99.1,0.6,29.0,3.8
1568,Trat,2025-02-27,0.1,20.0,43.0,4.1,17.4,1013.0,40.0,90.0,99.1,1.1,34.0,4.6
1569,Trat,2025-02-28,0.1,-7.0,7.8,0.6,1.6,1009.4,40.0,60.0,99.3,0.6,31.6,0.5
1570,Trat,2025-03-01,0.1,8.25,49.2,0.8999999999999999,1.7999999999999998,1007.1,40.0,84.0,0.6499999999999999,0.6,26.5,2.25
1571,Trat,2025-03-02,0.1,-7.9,7.7,1.2,0.8,1005.5,40.0,28.0,99.1,0.6,30.6,1.5
1572,Trat,2025-03-03,0.1,24.8,64.7,2.4,15.0,1008.5,40.0,62.0,99.2,0.6,32.3,3.6
1573,Trat,2025-03-04,0.1,-7.0,7.8,0.6,1.2,1006.2,40.0,61.0,99.1,0.6,31.7,1.0
1574,Trat,2025-03-05,0.1,25.0,74.0,1.2,0.8,1010.0,40.0,54.0,99.1,0.6,30.0,2.5
1575,Trat,2025-03-06,0.1,-6.9,7.5,1.2,0.8,1006.9,40.0,62.0,99.1,0.6,32.5,2.0
1576,Trat,2025-03-07,0.1,-6.9,7.5,1.2,0.8,1005.9,40.0,78.0,99.1,0.6,32.4,1.0
1577,Trat,2025-03-08,0.1,-8.7,9.2,1.2,0.8,1008.2,40.0,69.0,3.7,0.6,26.5,1.0
1578,Trat,2025-03-09,0.1,-8.4,11.2,1.2,0.8,1007.5,40.0,69.0,3.7,0.6,23.5,1.0
1579,Trat,2025-03-10,0.1,21.7,54.6,1.2,0.8,1013.6,40.0,65.0,8.0,0.6,32.0,2.5
1580,Trat,2025-03-11,0.1,-7.2,7.8,1.2,0.8,1012.7,40.0,50.0,8.0,0.6,31.3,1.0
1581,Trat,2025-03-12,0.1,-7.2,7.8,1.2,0.8,1012.7,40.0,50.0,8.0,0.6,31.3,1.0
1582,Trat,2025-03-13,0.1,7.65,34.1,2.05,1.6,1005.95,40.0,38.0,50.5,0.6,30.8,1.25
1583,Trat,2025-03-14,0.1,7.65,34.1,2.05,1.6,1005.95,40.0,38.0,50.5,0.6,30.8,1.25
1584,Trat,2025-03-15,0.1,7.65,34.1,2.05,1.6,1005.95,40.0,38.0,50.5,0.6,30.8,1.25
1585,Trat,2025-03-16,0.1,7.65,34.1,2.05,1.6,1005.95,40.0,38.0,50.5,0.6,30.8,1.25
1586,Trat,2025-03-17,0.1,7.65,34.1,2.05,1.6,1005.95,40.0,38.0,50.5,0.6,30.8,1.25
1587,Trat,2025-03-18,0.1,24.55,86.94999999999999,2.9,2.4,1010.8,40.0,95.0,1.1,0.6,26.55,1.0
1588,Trat,2025-03-19,0.1,-5.6,9.2,2.9,2.4,1012.2,40.0,98.0,1.1,0.6,30.6,2.0
1589,Trat,2025-03-20,0.1,15.3,44.9,2.9,2.4,1015.4,40.0,142.0,1.1,0.6,28.4,3.6
1590,Trat,2025-03-21,0.1,18.0,51.0,2.9,2.4,1018.0,40.0,126.0,1.1,0.6,29.0,6.6
1591,Trat,2025-03-22,0.1,18.0,51.0,2.9,2.4,1018.0,40.0,126.0,1.1,0.6,29.0,6.6
1592,Trat,2025-03-23,0.1,6.2,25.1,2.9,2.4,1011.15,40.0,126.0,99.1,0.6,31.65,3.05
1593,Trat,2025-03-24,0.1,21.5,53.0,2.9,2.4,1007.2,40.0,34.0,99.1,0.6,32.3,2.0
1594,Trat,2025-03-25,0.1,-7.1,7.7,2.9,2.4,1005.0,40.0,67.0,99.1,0.6,31.7,1.5
1595,Trat,2025-03-26,0.1,-7.5,7.5,2.9,2.4,1007.5,40.0,162.0,99.1,0.6,31.7,1.5
1596,Trat,2025-03-27,0.1,23.7,64.5,2.9,2.4,1008.2,40.0,18.0,99.1,0.6,31.2,0.5
1597,Trat,2025-03-28,0.1,26.0,70.0,2.9,2.4,1007.0,40.0,59.0,99.1,0.6,32.0,5.6
1598,Trat,2025-03-29,0.1,26.6,69.2,2.9,2.4,1007.5,40.0,75.0,0.1,0.6,33.0,2.5
1599,Trat,2025-03-30,0.1,26.6,69.2,2.9,2.4,1007.5,40.0,75.0,0.1,0.6,33.0,2.5
1600,Trat,2025-03-31,0.1,26.0,94.0,2.9,2.4,1007.6,40.0,73.0,49.8,0.6,27.05,1.0
1601,Trat,2025-04-01,0.1,24.0,62.0,2.9,2.4,1011.0,40.0,52.0,99.5,0.6,32.0,0.5
1602,Trat,2025-04-02,0.1,25.7,65.6,2.9,2.4,1007.7,40.0,45.0,0.8,0.6,33.0,2.0
1603,Trat,2025-04-03,0.1,26.0,74.0,2.9,2.4,1014.0,40.0,40.0,0.8,0.6,31.0,1.5
1604,Trat,2025-04-04,0.1,25.0,74.0,2.9,2.4,1013.0,40.0,38.0,0.8,0.6,30.0,3.6
1605,Trat,2025-04-05,0.1,-7.0,7.5,2.9,2.4,1010.2,40.0,42.0,99.2,0.6,32.4,1.0
1606,Trat,2025-04-06,0.1,-7.0,7.5,2.9,2.4,1010.2,40.0,42.0,99.2,0.6,32.4,1.0
1607,Trat,2025-04-07,0.1,9.55,38.75,2.9,2.4,1008.65,40.0,35.5,49.800000000000004,0.6,32.25,2.0
1608,Trat,2025-04-08,0.1,24.5,75.0,2.9,2.4,1012.5,40.0,40.0,99.0,0.6,29.4,1.0
1609,Trat,2025-04-09,0.1,26.0,70.0,2.9,2.4,1012.0,40.0,46.0,99.0,0.6,32.0,4.1
1610,Trat,2025-04-10,0.1,24.4,96.5,2.9,2.4,1011.9,40.0,97.0,3.7,0.6,24.0,1.0
1611,Trat,2025-04-11,0.1,-7.2,7.3,2.9,2.4,1007.2,40.0,55.0,4.4,0.6,32.4,2.5
1612,Ubon Ratchathani,2025-02-19,0.1,19.0,50.0,4.4,9.5,1012.5,65.5,153.0,,0.6,30.5,1.75
1613,Ubon Ratchathani,2025-02-20,0.1,19.0,50.0,4.4,9.5,1012.5,65.5,153.0,,0.6,30.5,1.75
1614,Ubon Ratchathani,2025-02-21,0.1,18.0,73.0,0.6,9.5,1013.0,30.0,60.0,,0.6,23.0,3.6
1615,Ubon Ratchathani,2025-02-22,0.1,19.0,59.0,2.65,9.5,1014.5,43.0,95.5,,0.6,28.0,3.05
1616,Ubon Ratchathani,2025-02-23,0.1,19.0,49.5,3.25,9.5,1015.0,33.5,52.5,,0.6,30.5,4.6
1617,Ubon Ratchathani,2025-02-24,0.1,18.0,48.0,2.4,9.5,1018.0,21.0,27.0,,0.6,30.0,5.6
1618,Ubon Ratchathani,2025-02-25,0.1,17.0,45.0,4.1,9.5,1017.0,19.0,30.0,,0.6,30.0,3.6
1619,Ubon Ratchathani,2025-02-26,0.1,17.5,62.0,1.7999999999999998,9.5,1018.0,25.5,56.5,,0.6,25.5,3.55
1620,Ubon Ratchathani,2025-02-27,0.1,19.0,48.0,4.1,9.5,1015.0,50.0,99.0,,0.6,31.0,1.5
1621,Ubon Ratchathani,2025-02-28,0.1,20.0,46.0,4.1,9.5,1013.0,51.0,106.0,,0.6,33.0,2.0
1622,Ubon Ratchathani,2025-03-01,0.1,20.0,52.0,9.299999999999999,9.5,1011.0,69.0,155.0,,0.6,31.0,1.75
1623,Ubon Ratchathani,2025-03-02,0.1,24.0,56.0,1.8,9.5,1011.0,71.0,161.0,,0.6,34.0,2.5
1624,Ubon Ratchathani,2025-03-03,0.1,23.0,49.0,2.4,9.5,1008.0,78.0,161.0,,0.6,35.0,2.5
1625,Ubon Ratchathani,2025-03-04,0.1,22.0,46.0,2.4,9.5,1009.0,58.0,120.0,,0.6,35.0,3.0
1626,Ubon Ratchathani,2025-03-05,0.1,23.0,52.0,1.8,9.5,1009.0,61.0,131.0,,0.6,34.0,3.0
1627,Ubon Ratchathani,2025-03-06,0.1,24.0,59.0,5.8,9.5,1012.0,107.0,177.0,,0.6,33.0,2.5
1628,Ubon Ratchathani,2025-03-07,0.1,18.0,48.0,4.1,9.5,1013.0,25.0,48.0,,0.6,30.0,3.6
1629,Ubon Ratchathani,2025-03-08,0.1,17.0,54.0,5.2,9.5,1014.0,25.0,48.0,,0.6,27.0,2.5
1630,Ubon Ratchathani,2025-03-09,0.1,17.0,57.0,3.5,9.5,1015.0,30.0,64.0,,0.6,26.0,2.0
1631,Ubon Ratchathani,2025-03-10,0.1,19.0,43.0,3.5,9.5,1015.0,54.0,123.0,,0.6,33.0,1.5
1632,Ubon Ratchathani,2025-03-11,0.1,21.0,49.0,3.5,9.5,1014.0,46.0,97.0,,0.6,33.0,2.0
1633,Ubon Ratchathani,2025-03-12,0.1,21.0,49.0,3.5,9.5,1014.0,46.0,97.0,,0.6,33.0,2.0
1634,Ubon Ratchathani,2025-03-13,0.1,23.0,61.5,1.7999999999999998,9.5,1009.0,53.0,124.0,,0.6,31.5,2.25
1635,Ubon Ratchathani,2025-03-14,0.1,23.0,61.5,1.7999999999999998,9.5,1009.0,53.0,124.0,,0.6,31.5,2.25
1636,Ubon Ratchathani,2025-03-15,0.1,23.0,61.5,1.7999999999999998,9.5,1009.0,53.0,124.0,,0.6,31.5,2.25
1637,Ubon Ratchathani,2025-03-16,0.1,23.0,61.5,1.7999999999999998,9.5,1009.0,53.0,124.0,,0.6,31.5,2.25
1638,Ubon Ratchathani,2025-03-17,0.1,23.0,61.5,1.7999999999999998,9.5,1009.0,53.0,124.0,,0.6,31.5,2.25
1639,Ubon Ratchathani,2025-03-18,0.1,18.0,59.5,9.8,9.5,1013.5,34.5,66.0,,0.6,26.5,5.35
1640,Ubon Ratchathani,2025-03-19,0.1,14.0,42.0,7.5,9.5,1017.0,50.0,89.0,,0.6,28.0,5.6
1641,Ubon Ratchathani,2025-03-20,0.1,14.0,44.0,6.4,9.5,1018.0,47.0,92.0,,0.6,27.0,4.6
1642,Ubon Ratchathani,2025-03-21,0.1,15.0,45.0,7.5,9.5,1019.0,55.0,124.0,,0.6,28.0,2.0
1643,Ubon Ratchathani,2025-03-22,0.1,15.0,45.0,7.5,9.5,1019.0,55.0,124.0,,0.6,28.0,2.0
1644,Ubon Ratchathani,2025-03-23,0.1,17.0,46.5,8.95,9.5,1013.5,67.5,154.0,,0.6,29.5,2.0
1645,Ubon Ratchathani,2025-03-24,0.1,17.0,32.0,8.1,9.5,1008.0,80.0,164.0,,0.6,36.0,2.0
1646,Ubon Ratchathani,2025-03-25,0.1,20.0,41.0,5.2,9.5,1007.0,100.0,180.0,,0.6,35.0,2.5
1647,Ubon Ratchathani,2025-03-26,0.1,23.0,49.0,3.5,9.5,1007.0,121.0,193.0,,0.6,35.0,3.0
1648,Ubon Ratchathani,2025-03-27,0.1,24.0,56.0,3.5,9.5,1007.0,98.0,172.0,,0.6,34.0,3.0
1649,Ubon Ratchathani,2025-03-28,0.1,23.0,47.0,3.5,9.5,1006.0,80.0,163.0,,0.6,36.0,2.5
1650,Ubon Ratchathani,2025-03-29,0.1,23.9,49.9,11.6,9.5,993.5,104.0,176.0,,0.6,36.0,1.0
1651,Ubon Ratchathani,2025-03-30,0.1,23.9,49.9,11.6,9.5,993.5,104.0,176.0,,0.6,36.0,1.0
1652,Ubon Ratchathani,2025-03-31,0.1,18.5,51.0,5.8,9.5,1012.0,38.0,71.5,,0.6,29.5,4.05
1653,Ubon Ratchathani,2025-04-01,0.1,17.0,54.0,5.8,9.5,1014.0,32.0,50.0,,0.6,27.0,5.1
1654,Ubon Ratchathani,2025-04-02,0.1,18.0,43.0,5.2,9.5,1012.0,52.0,110.0,,0.6,32.0,1.5
1655,Ubon Ratchathani,2025-04-03,0.1,18.0,51.0,5.2,9.5,1016.0,53.0,122.0,,0.6,29.0,1.5
1656,Ubon Ratchathani,2025-04-04,0.1,20.0,43.0,7.0,9.5,1012.0,65.0,155.0,,0.6,34.0,1.0
1657,Ubon Ratchathani,2025-04-05,0.1,23.0,47.0,4.7,9.5,1011.0,62.0,149.0,,0.6,36.0,2.5
1658,Ubon Ratchathani,2025-04-06,0.1,23.0,47.0,4.7,9.5,1011.0,62.0,149.0,,0.6,36.0,2.5
1659,Ubon Ratchathani,2025-04-07,0.1,22.5,49.0,3.2,9.5,1009.5,67.5,155.0,,0.6,34.5,1.75
1660,Ubon Ratchathani,2025-04-08,0.1,22.0,44.0,0.6,9.5,1010.0,69.0,159.0,,0.6,36.0,2.0
1661,Ubon Ratchathani,2025-04-09,0.1,24.0,50.0,0.6,9.5,1010.0,83.0,166.0,,0.6,36.0,2.0
1662,Ubon Ratchathani,2025-04-10,0.1,23.0,74.0,0.6,9.5,1011.0,58.0,138.0,,0.6,28.0,1.5
1663,Ubon Ratchathani,2025-04-11,0.1,23.0,55.0,0.6,9.5,1009.0,37.0,80.0,,0.6,33.0,3.0
1664,Uttaradit,2025-02-19,,21.7,81.9,3.5,14.2,1002.5,51.0,120.0,0.8,0.6,23.0,1.0
1665,Uttaradit,2025-02-20,,20.8,71.8,3.5,12.3,1008.3,51.0,99.0,0.8,0.6,26.3,3.0
1666,Uttaradit,2025-02-21,,-8.2,10.0,7.5,6.7,1003.9,51.0,109.0,0.8,0.6,25.7,1.0
1667,Uttaradit,2025-02-22,,12.6,61.03333333333333,6.6000000000000005,9.933333333333334,1006.3000000000001,47.0,96.33333333333333,99.0,0.6,26.266666666666666,1.0
1668,Uttaradit,2025-02-23,,8.95,36.0,4.65,18.55,1005.7,51.0,86.5,99.0,0.6,31.15,2.0
1669,Uttaradit,2025-02-24,,-4.8,11.5,5.2,13.1,1000.7,44.0,72.0,0.1,0.6,27.8,3.0
1670,Uttaradit,2025-02-25,,19.5,83.2,4.1,12.3,1012.9,22.0,53.0,0.1,0.6,22.5,2.5
1671,Uttaradit,2025-02-26,,6.9,49.75,2.35,8.95,1009.1,17.0,26.5,0.2,0.6,24.65,1.25
1672,Uttaradit,2025-02-27,,-5.3,9.1,2.4,13.8,1005.7,22.0,35.0,0.2,0.6,31.2,2.0
1673,Uttaradit,2025-02-28,,-5.2,8.5,4.7,22.5,1003.5,51.0,65.0,0.2,0.6,32.5,0.5
1674,Uttaradit,2025-03-01,,-5.949999999999999,8.25,6.65,18.6,1000.1,48.0,90.0,0.2,0.6,32.1,1.75
1675,Uttaradit,2025-03-02,,-5.5,7.8,1.8,21.7,999.5,51.0,82.0,0.2,0.6,33.7,2.5
1676,Uttaradit,2025-03-03,,-5.8,7.7,2.9,22.9,999.4,54.0,104.0,0.2,0.6,33.4,2.0
1677,Uttaradit,2025-03-04,,-6.6,8.3,2.4,17.8,999.9,50.0,82.0,0.2,0.6,31.0,3.6
1678,Uttaradit,2025-03-05,,-6.0,8.6,2.9,19.8,999.2,45.0,77.0,0.2,0.6,31.2,0.5
1679,Uttaradit,2025-03-06,,-4.1,9.1,3.5,27.6,1000.7,104.0,181.0,0.2,1.1,32.7,1.5
1680,Uttaradit,2025-03-07,,-5.1,8.5,5.8,26.8,1001.0,62.0,119.0,0.2,1.1,32.7,1.5
1681,Uttaradit,2025-03-08,,-6.1,11.1,5.8,15.8,1004.4,52.0,100.0,99.9,1.1,26.7,2.5
1682,Uttaradit,2025-03-09,,-6.2,11.0,4.1,10.7,1005.2,40.0,98.0,99.9,0.6,26.7,2.0
1683,Uttaradit,2025-03-10,,21.3,56.3,2.9,22.9,1008.2,45.0,88.0,99.9,0.6,31.0,1.0
1684,Uttaradit,2025-03-11,,-4.5,8.4,3.5,30.0,1002.7,54.0,111.0,99.9,0.6,33.7,1.0
1685,Uttaradit,2025-03-12,,-4.5,8.4,3.5,30.0,1002.7,54.0,111.0,99.9,0.6,33.7,1.0
1686,Uttaradit,2025-03-13,,7.949999999999999,24.349999999999998,3.25,23.700000000000003,999.45,44.0,91.0,99.9,0.6,34.7,3.05
1687,Uttaradit,2025-03-14,,7.949999999999999,24.349999999999998,3.25,23.700000000000003,999.45,44.0,91.0,99.9,0.6,34.7,3.05
1688,Uttaradit,2025-03-15,,7.949999999999999,24.349999999999998,3.25,23.700000000000003,999.45,44.0,91.0,99.9,0.6,34.7,3.05
1689,Uttaradit,2025-03-16,,7.949999999999999,24.349999999999998,3.25,23.700000000000003,999.45,44.0,91.0,99.9,0.6,34.7,3.05
1690,Uttaradit,2025-03-17,,7.949999999999999,24.349999999999998,3.25,23.700000000000003,999.45,44.0,91.0,99.9,0.6,34.7,3.05
1691,Uttaradit,2025-03-18,,7.0,35.2,4.95,23.5,1001.35,60.0,120.0,99.9,0.6,30.95,1.75
1692,Uttaradit,2025-03-19,,-4.1,9.9,4.7,27.2,1004.7,63.0,144.0,99.9,0.6,31.2,2.0
1693,Uttaradit,2025-03-20,,16.8,46.4,2.9,20.1,1009.8,53.0,129.0,99.9,0.6,29.5,1.5
1694,Uttaradit,2025-03-21,,-4.2,10.7,6.4,26.5,1009.2,83.0,167.0,99.9,1.1,29.8,1.5
1695,Uttaradit,2025-03-22,,-4.2,10.7,6.4,26.5,1009.2,83.0,167.0,99.9,1.1,29.8,1.5
1696,Uttaradit,2025-03-23,,-4.300000000000001,9.8,8.7,33.75,1003.3,103.5,185.0,99.9,0.8500000000000001,31.2,1.0
1697,Uttaradit,2025-03-24,,18.2,34.8,4.1,36.3,1002.5,83.0,166.0,99.9,0.6,36.2,3.0
1698,Uttaradit,2025-03-25,,-4.6,8.7,4.7,35.1,998.2,88.0,170.0,99.9,1.1,32.9,2.0
1699,Uttaradit,2025-03-26,,-5.8,8.1,2.9,24.5,997.2,75.0,152.0,99.9,0.6,32.5,1.0
1700,Uttaradit,2025-03-27,,-5.8,8.1,2.9,24.5,997.2,75.0,152.0,99.9,0.6,32.5,1.0
1701,Uttaradit,2025-03-28,,18.7,76.8,3.5,30.4,998.3,69.0,140.0,99.9,0.6,23.0,0.5
1702,Uttaradit,2025-03-29,,18.0,32.7,3.5,34.7,993.0,66.0,155.0,99.9,1.1,37.1,2.5
1703,Uttaradit,2025-03-30,,18.0,32.7,3.5,34.7,993.0,66.0,155.0,99.9,1.1,37.1,2.5
1704,Uttaradit,2025-03-31,,21.05,54.55,6.1,21.95,1002.3,61.0,126.0,99.9,0.6,31.5,1.75
1705,Uttaradit,2025-04-01,,-5.8,9.0,5.2,20.1,1002.4,55.0,117.0,99.0,0.6,30.7,1.5
1706,Uttaradit,2025-04-02,,21.3,42.6,2.4,28.8,1003.5,54.0,123.0,99.0,0.6,36.0,4.1
1707,Uttaradit,2025-04-03,,-4.4,8.5,5.2,29.2,1003.5,77.0,163.0,99.0,54.6,33.5,1.5
1708,Uttaradit,2025-04-04,,-3.9,8.4,2.9,29.6,1006.0,75.0,152.0,99.0,33.3,34.4,3.0
1709,Uttaradit,2025-04-05,,-6.0,7.8,2.9,19.8,1001.4,52.0,84.0,99.0,2.2,32.9,2.0
1710,Uttaradit,2025-04-06,,-6.0,7.8,2.9,19.8,1001.4,52.0,84.0,99.0,2.2,32.9,2.0
1711,Uttaradit,2025-04-07,,-5.050000000000001,8.15,4.1,22.3,995.6,43.5,87.5,49.9,4.55,33.45,3.05
1712,Uttaradit,2025-04-08,,23.4,46.3,2.9,28.0,992.6,38.0,78.0,0.8,2.7,36.8,1.5
1713,Uttaradit,2025-04-09,,22.1,52.5,3.5,27.6,1004.7,49.0,102.0,0.6,0.6,33.1,3.6
1714,Uttaradit,2025-04-10,,-5.2,8.0,2.9,24.9,998.5,36.0,78.0,0.6,0.6,33.5,2.0
1715,Uttaradit,2025-04-11,,-5.4,7.9,2.9,20.9,997.9,52.0,99.0,0.6,0.6,33.5,2.5
1716,Yala,2025-02-19,,-6.65,8.35,,,1006.55,33.0,44.0,0.2,,30.85,3.8
1717,Yala,2025-02-20,,-6.65,8.35,,,1006.55,33.0,44.0,0.2,,30.85,3.8
1718,Yala,2025-02-21,,-8.2,9.2,,,1009.9,33.0,40.0,0.2,,27.1,1.5
1719,Yala,2025-02-22,,8.3,46.949999999999996,,,1011.2,33.0,46.0,99.0,,28.9,3.05
1720,Yala,2025-02-23,,-7.6499999999999995,8.3,,,1009.45,33.0,44.0,99.0,,29.7,4.3
1721,Yala,2025-02-24,,23.6,96.5,,,1009.2,33.0,38.0,0.5,,24.2,1.0
1722,Yala,2025-02-25,,25.1,95.9,,,1009.4,33.0,53.0,0.4,,27.7,3.0
1723,Yala,2025-02-26,,8.25,51.5,,,1011.75,33.0,47.0,0.35,,27.45,2.05
1724,Yala,2025-02-27,,-7.1,8.2,,,1007.5,33.0,51.0,99.5,,30.5,4.6
1725,Yala,2025-02-28,,-7.2,8.0,,,1006.9,33.0,49.0,99.5,,30.8,3.0
1726,Yala,2025-03-01,,-6.9,8.05,,,1007.75,33.0,46.5,99.0,,31.200000000000003,3.0
1727,Yala,2025-03-02,,-6.1,8.3,,,1007.4,33.0,41.0,99.0,,31.8,1.5
1728,Yala,2025-03-03,,-6.4,7.9,,,1007.2,33.0,54.0,99.0,,32.1,3.0
1729,Yala,2025-03-04,,-6.7,7.7,,,1006.9,33.0,51.0,99.0,,32.3,2.0
1730,Yala,2025-03-05,,-6.1,7.3,,,1002.7,33.0,43.0,99.5,,34.0,1.0
1731,Yala,2025-03-06,,-5.7,7.5,,,1004.5,33.0,51.0,99.5,,34.0,1.0
1732,Yala,2025-03-07,,-5.7,7.8,,,1006.8,33.0,49.0,99.5,,33.3,2.5
1733,Yala,2025-03-08,,-6.6,7.7,,,1006.9,33.0,43.0,99.5,,32.4,2.5
1734,Yala,2025-03-09,,-7.2,8.4,,,1006.7,33.0,35.0,99.5,,30.0,5.1
1735,Yala,2025-03-10,,-6.9,7.9,,,1006.7,33.0,36.0,99.5,,31.5,4.1
1736,Yala,2025-03-11,,-7.6,7.8,,,1006.0,33.0,41.0,0.6,,26.2,2.5
1737,Yala,2025-03-12,,24.5,61.4,,,1005.4,33.0,47.0,99.4,,32.9,1.5
1738,Yala,2025-03-13,,-6.8,7.8,,,1007.3,33.0,37.0,99.4,,31.9,3.0
1739,Yala,2025-03-14,,-6.8,7.8,,,1007.3,33.0,37.0,99.4,,31.9,3.0
1740,Yala,2025-03-15,,-6.8,7.8,,,1007.3,33.0,37.0,99.4,,31.9,3.0
1741,Yala,2025-03-16,,-6.8,7.8,,,1007.3,33.0,37.0,99.4,,31.9,3.0
1742,Yala,2025-03-17,,-6.8,7.8,,,1007.3,33.0,37.0,99.4,,31.9,3.0
1743,Yala,2025-03-18,,-7.3,8.8,,,1006.95,33.0,47.5,50.050000000000004,,29.25,2.8
1744,Yala,2025-03-19,,22.6,55.1,,,1009.5,33.0,54.0,99.9,,32.8,6.1
1745,Yala,2025-03-20,,-7.5,8.6,,,1009.9,33.0,65.0,99.9,,29.3,3.0
1746,Yala,2025-03-21,,-7.2,8.3,,,1011.1,33.0,68.0,5.2,,30.2,4.6
1747,Yala,2025-03-22,,-7.2,8.3,,,1011.1,33.0,68.0,5.2,,30.2,4.6
1748,Yala,2025-03-23,,-7.35,8.4,,,1008.8,33.0,66.0,5.2,,29.9,3.3
1749,Yala,2025-03-24,,22.6,49.8,,,1006.1,33.0,60.0,99.5,,34.6,2.5
1750,Yala,2025-03-25,,-6.3,7.6,,,1003.4,33.0,72.0,99.5,,33.0,2.0
1751,Yala,2025-03-26,,-5.7,7.2,,,1002.0,33.0,84.0,99.5,,34.9,2.0
1752,Yala,2025-03-27,,-5.7,7.2,,,1002.0,33.0,84.0,99.5,,34.9,2.0
1753,Yala,2025-03-28,,25.3,70.9,,,1004.6,33.0,58.0,1.0,,31.2,1.0
1754,Yala,2025-03-29,,-6.0,7.8,,,1006.7,33.0,65.0,0.1,,33.0,4.6
1755,Yala,2025-03-30,,-6.0,7.8,,,1006.7,33.0,65.0,0.1,,33.0,4.6
1756,Yala,2025-03-31,,-7.15,7.85,,,1005.1,33.0,50.0,0.1,,31.4,2.3
1757,Yala,2025-04-01,,-6.7,7.6,,,1006.4,33.0,51.0,0.1,,32.4,2.5
1758,Yala,2025-04-02,,24.8,95.9,,,1007.0,33.0,27.0,0.1,,25.7,0.5
1759,Yala,2025-04-03,,-7.8,8.5,,,1007.0,33.0,30.0,0.9,,29.0,3.6
1760,Yala,2025-04-04,,24.7,87.3,,,1008.7,33.0,30.0,0.1,,26.8,3.0
1761,Yala,2025-04-05,,-7.1,8.2,,,1008.3,33.0,33.0,0.1,,30.7,2.0
1762,Yala,2025-04-06,,-7.1,8.2,,,1008.3,33.0,33.0,0.1,,30.7,2.0
1763,Yala,2025-04-07,,-6.949999999999999,8.15,,,1004.2,33.0,37.5,0.2,,31.0,1.75
1764,Yala,2025-04-08,,24.4,66.5,,,1008.0,33.0,46.0,0.2,,31.4,3.6
1765,Yala,2025-04-09,,-6.7,7.9,,,1009.5,33.0,42.0,0.4,,31.8,3.0
1766,Yala,2025-04-10,,-6.7,7.5,,,1005.8,33.0,39.0,0.2,,32.6,3.6
1767,Yala,2025-04-11,,-6.4,7.3,,,1004.7,33.0,33.0,2.0,,33.5,1.5
